Unnamed: 0,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
56,A15205511,1153010200,718.0,19991127.0,개별난방,아파트,단일계약,18.0,213.0,675.0
57,A10027507,1153010200,105.0,19940513.0,개별난방,아파트,종합계약,2.0,24.0,68.0
60,A15208204,1153010600,390.0,20051229.0,개별난방,아파트,단일계약,10.0,65.0,369.0
61,A15282403,1153010600,290.0,19851216.0,개별난방,아파트,단일계약,6.0,150.0,0.0
62,A15208201,1153010600,165.0,20000627.0,개별난방,아파트,단일계약,3.0,15.0,154.0
63,A15283707,1153010600,391.0,19940314.0,지역난방,아파트,단일계약,14.0,160.0,86.0
64,A15208006,1153010600,339.0,20101201.0,개별난방,아파트,단일계약,12.0,0.0,427.0
65,A15283603,1153010600,273.0,19990130.0,개별난방,아파트,단일계약,11.0,61.0,202.0
66,A15283706,1153010600,355.0,20000419.0,개별난방,아파트,단일계약,8.0,179.0,269.0
67,A15279403,1153010600,662.0,20090526.0,개별난방,아파트,단일계약,28.0,0.0,910.0
69,A15283702,1153010600,204.0,19960217.0,개별난방,아파트,단일계약,8.0,79.0,80.0
70,A15283709,1153010600,448.0,19990607.0,지역난방,아파트,단일계약,10.0,122.0,343.0
71,A15283701,1153010600,163.0,19980126.0,개별난방,아파트,단일계약,4.0,43.0,93.0
72,A15282810,1153010600,715.0,19890725.0,개별난방,아파트,종합계약,17.0,547.0,0.0
73,A15208005,1153010600,175.0,20080501.0,개별난방,아파트,단일계약,7.0,85.0,122.0
74,A15208202,1153010600,245.0,20010925.0,개별난방,아파트,단일계약,5.0,93.0,194.0
75,A15208007,1153010600,180.0,20110727.0,개별난방,아파트,단일계약,5.0,30.0,180.0
76,A15282608,1153010600,440.0,19871119.0,중앙난방,아파트,단일계약,7.0,267.0,53.0
77,A15283704,1153010600,298.0,20011117.0,개별난방,아파트,단일계약,8.0,64.0,296.0
78,A15279402,1153010600,421.0,20090730.0,지역난방,아파트,단일계약,8.0,0.0,463.0
79,A15208003,1153010600,600.0,20041210.0,개별난방,아파트,단일계약,14.0,93.0,578.0
80,A15279404,1153010600,987.0,19990224.0,지역난방,아파트,단일계약,22.0,999.0,180.0
81,A15283711,1153010600,886.0,20030320.0,개별난방,아파트,종합계약,19.0,188.0,866.0
82,A15282405,1153010600,342.0,19760709.0,개별난방,아파트,단일계약,,200.0,0.0
86,A15282105,1153010700,372.0,19980901.0,개별난방,아파트,단일계약,7.0,131.0,311.0
87,A15280304,1153010700,249.0,19931124.0,개별난방,아파트,단일계약,8.0,98.0,142.0
88,A15209206,1153010700,964.0,20010822.0,개별난방,아파트,단일계약,19.0,180.0,872.0
89,A15209304,1153010700,212.0,20050930.0,개별난방,아파트,종합계약,5.0,50.0,202.0
90,A15209207,1153010700,2412.0,20010822.0,개별난방,아파트,단일계약,55.0,208.0,2860.0
91,A15209003,1153010700,156.0,19871123.0,개별난방,아파트,종합계약,2.0,114.0,0.0
92,A15209305,1153010700,1371.0,20000115.0,개별난방,아파트,단일계약,31.0,170.0,1253.0
93,A15209004,1153010700,684.0,20060619.0,개별난방,아파트,단일계약,16.0,61.0,766.0
94,A15209002,1153010700,1983.0,19990430.0,개별난방,아파트,단일계약,42.0,319.0,2221.0
95,A15209203,1153010700,561.0,19970912.0,개별난방,아파트,단일계약,10.0,126.0,400.0
96,A15209202,1153010700,369.0,19961204.0,개별난방,아파트,단일계약,11.0,12.0,306.0
97,A15280602,1153010700,173.0,20010330.0,개별난방,아파트,단일계약,4.0,167.0,0.0
98,A15209205,1153010700,783.0,19951130.0,개별난방,아파트,종합계약,15.0,236.0,473.0
99,A15209303,1153010700,208.0,19990626.0,개별난방,아파트,종합계약,3.0,49.0,125.0
100,A15209201,1153010700,188.0,19971211.0,개별난방,아파트,단일계약,4.0,39.0,136.0
101,A15280303,1153010700,245.0,19940702.0,개별난방,아파트,단일계약,7.0,67.0,170.0
102,A15209007,1153010700,978.0,20140520.0,개별난방,아파트,단일계약,25.0,0.0,1159.0
103,A15209006,1153010700,100.0,19990629.0,개별난방,아파트,,,,
104,A15275101,1153010700,209.0,19940509.0,개별난방,아파트,단일계약,6.0,85.0,54.0
105,A10024745,1153010700,1089.0,20200720.0,개별난방,아파트,종합계약,33.0,43.0,1213.0
106,A15210101,1153010800,152.0,20040421.0,개별난방,아파트,단일계약,4.0,20.0,100.0
108,A15210104,1153010800,218.0,19951230.0,개별난방,아파트,종합계약,2.0,61.0,134.0
109,A15210102,1153010800,182.0,20060918.0,개별난방,아파트,단일계약,7.0,78.0,127.0
110,A15210103,1153010800,205.0,19990330.0,개별난방,아파트,단일계약,4.0,38.0,202.0
111,A15210206,1153010800,247.0,19960104.0,개별난방,아파트,종합계약,6.0,56.0,121.0
112,A15210105,1153010800,252.0,19980711.0,개별난방,아파트,단일계약,6.0,68.0,174.0
113,A15210107,1153010800,932.0,19981203.0,개별난방,아파트,단일계약,21.0,231.0,518.0
114,A15210211,1153010800,620.0,20030913.0,개별난방,아파트,단일계약,62.0,0.0,630.0
115,A15210106,1153010800,299.0,20020705.0,개별난방,아파트,단일계약,9.0,60.0,279.0
116,A15210212,1153010800,627.0,20020729.0,개별난방,아파트,종합계약,19.0,75.0,595.0
117,A15278301,1153010800,304.0,19970905.0,개별난방,아파트,단일계약,4.0,4.0,71.0
118,A15210210,1153010800,423.0,19981128.0,개별난방,아파트,단일계약,11.0,115.0,414.0
119,A15210209,1153010800,378.0,20040416.0,개별난방,아파트,단일계약,10.0,27.0,384.0
120,A15210207,1153010800,296.0,20031031.0,개별난방,아파트,단일계약,8.0,59.0,263.0
121,A10026434,1153010800,890.0,20180226.0,개별난방,아파트,단일계약,14.0,0.0,413.0
122,A10027522,1153010800,120.0,20051207.0,개별난방,아파트,기타,4.0,48.0,72.0
125,A15279101,1153011000,999.0,20100217.0,개별난방,아파트,단일계약,35.0,0.0,1267.0
126,A15210001,1153011100,571.0,20131213.0,개별난방,아파트,종합계약,20.0,0.0,695.0
127,A15213006,1153011100,314.0,20111012.0,개별난방,아파트,단일계약,11.0,15.0,328.0
128,A15213004,1153011100,478.0,20110803.0,개별난방,아파트,단일계약,16.0,37.0,504.0
129,A15213005,1153011100,1044.0,20111012.0,개별난방,아파트,단일계약,29.0,53.0,1129.0
130,A15213002,1153011100,678.0,20110617.0,개별난방,아파트,단일계약,44.0,56.0,701.0
131,A15213007,1153011100,1018.0,20140127.0,개별난방,아파트,단일계약,25.0,44.0,1320.0
132,A15213001,1153011100,522.0,20110719.0,개별난방,아파트,단일계약,18.0,35.0,601.0
133,A10027764,1153011100,374.0,20170207.0,개별난방,아파트,단일계약,6.0,61.0,201.0
134,A10026729,1153011100,181.0,20170830.0,개별난방,아파트,종합계약,3.0,2.0,101.0
135,A10026039,1153011100,298.0,20180917.0,개별난방,아파트,종합계약,4.0,30.0,137.0
136,A15213003,1153011100,526.0,20110603.0,개별난방,아파트,단일계약,15.0,35.0,563.0
137,A15271601,1153011200,245.0,20041210.0,개별난방,아파트,단일계약,50.0,25.0,280.0
140,A10025614,1153011200,1170.0,20190225.0,지역난방,아파트,단일계약,37.0,79.0,1220.0
141,A10025386,1153011200,276.0,20190222.0,지역난방,아파트,종합계약,5.0,18.0,189.0
142,A10025387,1153011200,646.0,20190715.0,지역난방,아파트,종합계약,18.0,28.0,712.0
143,A10025858,1153011200,384.0,20181030.0,지역난방,아파트,종합계약,9.0,74.0,330.0
